############################################################### DATA TO FOLLOW ########################################
Result | Result per Trans | Trans Cnt | Signal Type | Strategy Type | Positive Trans Cnt | Positive Trans Pct | Eq in Str | JSON | Transaction Map
9.313|0.112200|83|True|BUY|51|0.614500|((TF_high(3) < TF_close(7))and(TF_avg_open(1,1) > TF_avg_open(9,7)))|{"name": "and", "children": [{"name": "(TF_high(3) < TF_close(7))"}, {"name": "(TF_avg_open(1,1) > TF_avg_open(9,7))"}]}|0000000000000000000000000000000000000000010000000000001100000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000100000001110000000100000000000100000000000000100000000001000000000000000010000000000000000000001110000000000000000000000000000000001000000000000000000000100000000000001000000000000000000000000010000000100000000000000000000000000000000000000100001000000000000010000000000000000000000000000000000000000000000000000000000001100000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000010000100000000000000010000000000010000000000000010000000000100000000000000000000000000000000000000000000000000000000100000000000000000000010010000001000000000000000000000000000000010000001000000000000000010000001000000000000000000100001000001000000000000000000000000000000000000000011000000000000000000000000001000000000000000000010000000000000000010000000000000000000010000000010000000100000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000011000000011100000000000000000000000000000000000000010000000000000001000001100001000000000000000001000000000000100000000000000001000000000000000111000100000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000000100000000000001000000000001000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000
8.616|0.111900|77|True|BUY|51|0.662300|((TF_high(2) < TF_close(6))and(TF_close(3) > TF_open(4)))|{"name": "and", "children": [{"name": "(TF_high(2) < TF_close(6))"}, {"name": "(TF_close(3) > TF_open(4))"}]}|0000000000000000000000000010000000000000001001000000000100000000000000010000000000001000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000001000000010010000010001000000000000000000000000010110000000000000000000000000100000000000000000000000000000000000000000100000000000000000000010000000100100000010000000000001000010000100000001000000000000100010000001000000000000000100000000100000010000000000000000000000000000000000000100000000000000000001000100000000000000001000000000000001000000000000000100000000000000000000000000000000010000000000000000000100000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000001000010000000000000001000000000000000000000000000001001000000000000000000000000010000000000000000000000000000000000001000000000000000001000000000000001100000000001000000000000000000100000001000000100000000100000000000010000000000000000000000000000000010000010000000100100000000000000000000000000000000000000000000000000000000000000000000000010000000000000001001000000000000000000000100000001000000000000000000000000000000100000000000000000001000000000001000000000000000000100000000010000000000000000000
8.598|0.111700|77|True|BUY|44|0.571400|(((TF_open(4) > TF_min(9,1))and(TF_high(10) < TF_low(1)))and(TF_open(2) < TF_avg_open(8,8)))|{"name": "and", "children": [{"name": "and", "children": [{"name": "(TF_open(4) > TF_min(9,1))"}, {"name": "(TF_high(10) < TF_low(1))"}]}, {"name": "(TF_open(2) < TF_avg_open(8,8))"}]}|0000000000100000000000000000000000000000000000000000010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000001110000001010000000000000000000100000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001011100000100000000000001000000000000000000000000000000000000001100000000000000000000000000000000000000000010000000101000000010000001100000000000000000000000010000000000000000000010000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000010000000000000000100000000110000000000000000000000000000001100000000000000000100000100000010000001100000000000000001000000000000000000000100000000100000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000001100000010000000000000000000000000010000000010000000000010000000000000000010000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001010000010100001000000000000000000000000001000000000000000000000000000000001000011000000000000000000000000000000000000100100000000001000010000001000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000
8.466|0.111400|76|True|BUY|49|0.644700|((TF_avg_open(2,3) > TF_max(8,4))and((TF_avg_open(5,3) > TF_close(2))and(214 > TF_max(5,7))))|{"name": "and", "children": [{"name": "(TF_avg_open(2,3) > TF_max(8,4))"}, {"name": "and", "children": [{"name": "(TF_avg_open(5,3) > TF_close(2))"}, {"name": "(214 > TF_max(5,7))"}]}]}|0000000000000000000000000000000000000000000000000010000010100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001100000011000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000110000000000000000000000000000000000000000010000000000000000010110000000000000000000000011000000001100000000000001100000000000000010000000000000000000000001100000000000000000000000000000000110000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000100000001000000000000000110000000000100000000000000000000000000000011000000000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000000000000001100000000000000000000000000011000011100000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000011000001010000000000000000000000000000000110000000000000000000000000010000000000110000000000000000000000000000000000000010000000000000001000000100000000000000000000000000000000000000000000000000000000000000011000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000011100000000000000000000000000000000010000000000100001100000000001100000000000000000000000000
8.219|0.109600|75|False|BUY|51|0.680000|((152 < TF_avg_open(4,2))or(TF_max(7,9) > TF_close(5)))|{"name": "or", "children": [{"name": "(152 < TF_avg_open(4,2))"}, {"name": "(TF_max(7,9) > TF_close(5))"}]}|0000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010111000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001110000000110000000000000000000000000000000000000000000000000000000000000100000000000000000001001111000000000000111100000000001000000000000011000011100000100000000000000000000000000000000000001100000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000111000000110000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000011110111000000000111000011000000000001100000000000000000000000000000000000000000000000001100001100100000000000000000000000000000000000000000000000000000000000000000000010000000000010011000001110000000000000000000000000000000000000000000110001000000000000000000000000000000000001000
-10.061|-0.109400|92|False|SELL|48|0.521700|((TF_high(5) > TF_high(9))or((TF_close(2) < TF_avg_open(3,10))or(TF_close(3) < TF_max(10,2))))|{"name": "or", "children": [{"name": "(TF_high(5) > TF_high(9))"}, {"name": "or", "children": [{"name": "(TF_close(2) < TF_avg_open(3,10))"}, {"name": "(TF_close(3) < TF_max(10,2))"}]}]}|0000000010000010000000000000000001000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000110000000001000000010000000000010100000000000000000000000000000000000000010000000000000000000000011000000000000000000010000010000010000000000001000000000001000000000000010000100000000000000000101000000000000000000000000000000000000000001000000000100000000000000110000000000000000000000000000000100000000000000000000000000010000000000011000000000000000000000000000010000000000000000000000000000000000000000000000000111000000000000000000000100000000011000000000010000000000000011000000000000000000000000100000100000000000000000001000000000000000000000000000000000000010000000000000000000000000000000100001100000000000000000000000000000000000000000000000010000000000000100000000000010000000000000000001100000001000000000010000000010000100000001000001000000000000000000010000000000000000011000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000110000000000000000000000000000000000000010000000000000000110000010000010000000000000000000000000000010000000000000000000000000100000011100010000001100000000000000000000000000000000000000000001000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000100000000111000000100000000000000000000000000000000000000000000000000000000100000000000000000000010000010
-8.185|-0.109100|75|True|SELL|43|0.573300|((TF_max(10,10) > TF_avg_open(3,3))and(TF_max(5,7) < TF_close(3)))|{"name": "and", "children": [{"name": "(TF_max(10,10) > TF_avg_open(3,3))"}, {"name": "(TF_max(5,7) < TF_close(3))"}]}|0000000000000110000000000000000011100000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100010000000000000000000110000000000010000000000000000000000000100000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000011000000000000000000000000000000100000000000000000000000011000000000000000000000000100000000001100000000000000000000000000000010000000000000000000000000100000000000001000000000010000000000000010000000000000000000000000100010000000000000000000000000101000000000000000000000110000000000000000000000100000000100000000000110000000000000001000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000100000100000000000000000000000000000000010000000000000000000001110000000000000000000000000000000000000001000000000010000000000000000000000000001000000000000000000000000000000000000000000001010000000000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000010000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000110000000000000000000000000000000000000000001000010000000000000000000110000000000000000000000000000000000000000000100000000000000000000000100000000000000000000000000000010000000000000000011000000000000000000000000000000000110
-9.898|-0.107600|92|True|SELL|53|0.576100|((TF_high(9) > TF_close(5))and(TF_open(1) > TF_max(5,9)))|{"name": "and", "children": [{"name": "(TF_high(9) > TF_close(5))"}, {"name": "(TF_open(1) > TF_max(5,9))"}]}|0000000000000010000000000000000001000000000000000001110000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000000000000111000001000000000101000000000010000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000010000000000000010001000000000000000000000000000000010000000001100000110000000000000000000000000000000000000000001100000000000000001010000000000000000000000000000000000000110000000000000000000000000100000000000111000000000000000000000000000100000000000000000000000000000000000000000000000000011000000000000000000000000000000011000000000000000000000000011100000000000000000000000000000110000000100000000010000000000000000000101000000000000000000000000000000000000000000000010000000110000000000000000000000000000000000000000000000000000000000000100000000000000000000000111000000000000001100000000000000000000000011000001000010000000000000000000000000000000000000011100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000001000000000000000000000000000000000000000010000000000000000000000000111000000000001000000000000000000000000000011000000000000001000000000100000011000000000001100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000111000000110000000000000000000000000000000000000000001100000000000000000000000000000000000000001
-8.49|-0.107500|79|True|SELL|46|0.582300|((TF_high(5) < TF_high(9))and(TF_open(3) > TF_high(10)))|{"name": "and", "children": [{"name": "(TF_high(5) < TF_high(9))"}, {"name": "(TF_open(3) > TF_high(10))"}]}|0000000000000010000000000000000001000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000110000000001000000100000010000010100000000000000000000000100000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000001000000000000000000100000000000000000001000000000000000000000000010000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000101000010000000000100001000100000011000000000010001000000000010000000000000000000000000000000100000000000000000001000000000000000000000000000000000000010000000000010000000000000000000100001000000000000000000010000000000000000000000000000110000000000000100000000000010000000000000000001100000000000000000010000000010000100000001000000010000000000000000010000000000000000011000000000000000000000000000000000000000000100010000000000000000000000000000000010000000000000000000000000000000000000000100000001000000000000000000000000000000000000000011000000000000000100000010000100000000000000000000000000000000000000000000000000000000100000000100010000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000110000000000000000000000000000000000000000001010000100000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000
-9.236|-0.107400|86|False|SELL|46|0.534900|((TF_max(5,9) > TF_close(2))or(TF_high(5) > TF_max(9,3)))|{"name": "or", "children": [{"name": "(TF_max(5,9) > TF_close(2))"}, {"name": "(TF_high(5) > TF_max(9,3))"}]}|0000000000000110000000000000000001000000000000000001110000011000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000110000000000000000110000001000000000101000000000010000000000000110000000000000000000000000000000000000000000000001000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000111000000000000000000000000000100000000000000000000000000000000000000000000000000011000000000000000000000000000000011000000000000000000000000011100000000000000000000000000000100000001000000000000000000000000000000011000000000000000000000000000000000000000000000110000000110000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000011100000000000000000000000000000011000010000000000000000000000000000000000000011000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000111000000000001000000000000000000000000000011000000000000111000000000100000111000000000001100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000111000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000001
-9.092|-0.107000|85|False|SELL|43|0.505900|((TF_max(10,3) > TF_close(3))or(TF_high(5) > TF_high(9)))|{"name": "or", "children": [{"name": "(TF_max(10,3) > TF_close(3))"}, {"name": "(TF_high(5) > TF_high(9))"}]}|0000000010000010000000000000000001000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000110000000001000000010000000000010100000000000000000000000000000000000000010000000000000000000000011000000000000000000010000010000010000000000001000000000001000000000000010000100000000000000000101000000000000000000000000000000000000000001000000000100000000000000110000000000000000000000000000000100000000000000000000000000010000000000011000000000000000000000000000010000000000000000000000000000000000000000000000000111000000000000000000000000000000011000000000000000000000000011000000000000000000000000100000100000000000000000001000000000000000000000000000000000000010000000000000000000000000000000100001100000000000000000000000000000000000000000000000010000000000000100000000000010000000000000000001100000001000000000010000000010000100000001000001000000000000000000000000000000000000011000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000110000000000000000000000000000000000000000000000000000000110000010000010000000000000000000000000000010000000000000000000000000100000011000010000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000100000000111000000100000000000000000000000000000000000000000000000000000000100000000000000000000010000010
-9.298|-0.106900|87|True|SELL|48|0.551700|(((TF_max(9,10) > TF_max(2,10))and(TF_close(3) > TF_max(5,1)))and(TF_high(3) > TF_max(4,4)))|{"name": "and", "children": [{"name": "and", "children": [{"name": "(TF_max(9,10) > TF_max(2,10))"}, {"name": "(TF_close(3) > TF_max(5,1))"}]}, {"name": "(TF_high(3) > TF_max(4,4))"}]}|0000000000000111000010000000000001100001000000000000000000000000000010000011000000000000000000000000000011100000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000001100000000010000000000000000000000110000011000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001111000000000000000000000100000000000100000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000001100000000000000000100111000000000000000000000000101110000000000000000000000000011000000000000000000000000000000000000000000000000000000000000111001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000110000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000001011100000000000000100000000000000000000000000000001010000000000000000000010000000000000000000000000000000000000000000000000100000010000000000000000000000000000000011000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000001110000000000000000000000000000010000000000100000000010000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000011110000000000000001000000000001100000000000000000000000
8.428|0.106700|79|False|BUY|56|0.708900|((TF_avg_open(2,3) < TF_close(8))or((TF_open(5) < TF_high(2))and(TF_low(7) > 22)))|{"name": "or", "children": [{"name": "(TF_avg_open(2,3) < TF_close(8))"}, {"name": "and", "children": [{"name": "(TF_open(5) < TF_high(2))"}, {"name": "(TF_low(7) > 22)"}]}]}|0000000000010000000000000000000000000000001000000000000110000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000010000000011000000000000000000010000000000000000000000000100000000000000000000000000000000000000010000000000000000000010000000000001100000000000000000000010000000000000000000000000000000000000001000000000000000000000000100000000001000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000110000000000011000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000100000001000000000000001000000000000100000000000000000000000100000000000000000000000000000001100000000000000100000010000000110000000000000000000000000000001000000100000000000000000110000000000000000000000000000100000000000000000000000000000000000000000000001100000000000000000000000000100000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000001000000000000100000010000000000000000000000000000000000000001100000001010000000000000000000000100000000000000001000000000100000100000110000000000000000000000100000000000000000000000000000100000000000000001100010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000001000000000000000000000000010000000000000000100000000010000000000000000000000000000000000000000000001000000000000000001100000000000000000000010000
-8.184|-0.104900|78|True|SELL|45|0.576900|((TF_high(10) < TF_avg_open(9,9))and(TF_low(4) < TF_avg_open(9,1)))|{"name": "and", "children": [{"name": "(TF_high(10) < TF_avg_open(9,9))"}, {"name": "(TF_low(4) < TF_avg_open(9,1))"}]}|0000000011000000000000000000000000000000000000010001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000110000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000100000010000000000000000000000000000000000000000000000000000001000000000000000000000000001000000001000011000000000000000001100000000000000000000000000000000000000000000000010001100000001000000000000000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000100000010000000000000000000000000010001000000000000000000000000011000000000000000000000000000000100000000000000000000000010000000000000011011000000000000000000010000000000000000010000000000100000001000000000000000000000000000000000110100000000010000000000000000000011000000000000101010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000101100000100000000010000000000000000000000000000000000000001000000000011000110000010000000000000000000000000000000000000001000000000000000000000100000000100000000000000000000000000000000000000010000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000
-8.076|-0.104900|77|False|SELL|38|0.493500|((TF_high(10) < TF_close(5))or(TF_max(4,6) > TF_close(3)))|{"name": "or", "children": [{"name": "(TF_high(10) < TF_close(5))"}, {"name": "(TF_max(4,6) > TF_close(3))"}]}|0000000000000000000000000000000000000000000000000001100000001000000000000010000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000100000010000000000010000000000000000000000000100000000000000000100000000010000000000000000000000000000010000000000000000000000000000000000000001000000000000000010000000000000000000000000000000100000000100000000000000000000000010000000001100000000000000000000000000000001000000000000000000000000100000000000001000000000000000000000000110000000000000000100000000000010000000000000000000000000001000000000000000000000010000001000000000000000100000000110000000000011000000000000001000000000000000000000000000000100000000100000000100000000000000000000010000000000000000000000000000001000000000000000110000000100000010000000000000000000000000000000010000000000000000000000000000000000000000000000110000000000000001000000000010000000000000100000010000001000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000110000000010000000000000000010000000000010000001000000000000000000000010000000000000110000000000100000010000000000001100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000001100000000000000000000000000000000100000000000000000000000000000000000000000000000000010
9.225|0.104800|88|False|BUY|58|0.659100|((TF_low(7) < TF_high(3))or(TF_max(7,1) > TF_open(10)))|{"name": "or", "children": [{"name": "(TF_low(7) < TF_high(3))"}, {"name": "(TF_max(7,1) > TF_open(10))"}]}|0000000000000000000000110110000000000000010000000000000000000000000000000000001110100000000000000000000000001110010000000000000000000011011000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000001011101100000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000001110110000000000000011110000000000000000000000000111000000000010000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000001110000000000000000000000000000000000000000000001000000000000000000000000000000000010000000000000001100000000000000000000000000000000000000000000000000101111010111110000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000001000000000
-8.556|-0.103100|83|True|SELL|41|0.494000|((TF_max(7,5) < TF_low(2))and(TF_max(6,7) > TF_high(5)))|{"name": "and", "children": [{"name": "(TF_max(7,5) < TF_low(2))"}, {"name": "(TF_max(6,7) > TF_high(5))"}]}|0000000000000110000000000000000001100000000000000001100000110000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000110000100000000000000000000000000000000010000100000000000000000000000000000000000000000000010100000000000000000000000000000110010000000000010000000000000000000000000000000000000001000001100001100001000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000101100000000000000100000000000000010000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000011000000001000000000000000000000000000001000000000000000000000000000100110000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000000000001000000000000000000000000000010000011001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000010000000010000000000000001000000000000000000000000000000001100000000000000000000000000110000000010000000000000000000000000001000010000000000100010000000000010000010000000000001000000000000000010000000000000000000000000000000001000001100010000000000000000000000000000000000000000000000000000000000000000000000000000000010010001001100000000000000000000000000000000000000000001000000000000000000000000000000000000010100
-10.506|-0.103000|102|True|SELL|54|0.529400|(((TF_high(7) > 34)and(TF_max(9,1) > TF_max(5,1)))and(TF_max(3,6) > TF_max(6,5)))|{"name": "and", "children": [{"name": "and", "children": [{"name": "(TF_high(7) > 34)"}, {"name": "(TF_max(9,1) > TF_max(5,1))"}]}, {"name": "(TF_max(3,6) > TF_max(6,5))"}]}|0000000010000010000000000000000001000011000000000001100000000000000110000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000110000000000000000110000000000010000000000000010000000000000000000000000011000000000000000000000100000010000000011000000000010000110000000000001000000000000000000000000110000100000000000000000100000000000000000000000000000000000000000000000000000000000000000011000000001000000000000000000000000100000000000000000000000000000000000000010000001000000000100000000000010000000000000000000000000000100000000000000000000110000010000000000000001100000000010000000000010000000000000011000000000000000000000000100000100000000100000000100000000000000000000000000001010000001100000000000010000000000000000010000001100000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000001000000000010000000000000100000001000001000000000000000000010000000000000000011000000000000000000000000100000000000000000000010000000000100000000000000100000010000000000000000000000000000000000000001100000001100000000000000000000000000000000000000011000000000000000110000000000110000000000000000000000000000011000000000000000000000000100000010000010000001100000000000000000000000000000000000000000000000000000000000000000000000001000000000110000000000000000000000000000000000000000001000000000000000110000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010
8.208|0.102600|80|True|BUY|53|0.662500|((TF_low(4) > TF_low(3))and(TF_low(5) > TF_max(8,4)))|{"name": "and", "children": [{"name": "(TF_low(4) > TF_low(3))"}, {"name": "(TF_low(5) > TF_max(8,4))"}]}|0000000000110000000000000000001000010000000000001100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000110000000011000000000000000000000000000110000000000000000000000000000000000000000000000000000000001000000000000000000110000010000001100000000000000000000000000000000000000000000000000001000000000100000000000000000000000010000000011000000000000001100000000000000001000000000100000000000001000000000000000000000000000100000011000000000000000000000100000000000100000000000000000000000000001000000000000000000000110000000000000000000000000000000010000010100000000000000000000000000100000000000000000000000000000011000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001100000000000000100000000000000000000000000010000011000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000110000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000000000000100000000100000010000000000000000000000000000001000000000000000000000000000000001100000000000000001000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000100000000001100000000000000001100000000000000000000010000
-8.487|-0.102300|83|True|SELL|44|0.530100|((TF_avg_open(7,10) < TF_min(2,9))or((TF_avg_open(8,1) > TF_high(5))and(TF_high(10) < TF_max(3,1))))|{"name": "or", "children": [{"name": "(TF_avg_open(7,10) < TF_min(2,9))"}, {"name": "and", "children": [{"name": "(TF_avg_open(8,1) > TF_high(5))"}, {"name": "(TF_high(10) < TF_max(3,1))"}]}]}|0000000010000000000000000000000000000001000000000000110000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000010000000001000000010000000000010000000000000010000000000100000000000000001000000000000000000000110000000000000000000010000000000010100000000000100000000000000000000000110000000000000000000000001000000010000000000000000100000000001000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000010000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000100001000100000001000000000000001000000000011000000000000000000000000000000000000000000000000000000011000000000000000100000000000000110000000000000000000000000000000000000100000000000000000010000000000000000000000000000100000000000000000000000000000000000000000000001100000000000000000011000000000000000000000000001000000000000000001000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000001100000001110000000000000000000000000000000000000001000000000000000110000010000100000000000000000100000000000010000000000000000000000000000000011100010000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000000100000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010
9.083|0.102100|89|True|BUY|59|0.662900|((37 > TF_open(2))or((TF_low(3) < TF_open(5))and(TF_low(5) > TF_max(8,5))))|{"name": "or", "children": [{"name": "(37 > TF_open(2))"}, {"name": "and", "children": [{"name": "(TF_low(3) < TF_open(5))"}, {"name": "(TF_low(5) > TF_max(8,5))"}]}]}|0000000000110000000000000000001000000000000000001100000011000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000000011000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000110000000000001100000000000000000000000000000000000000000000000000001100000001100000000000000000000000010000000011000000000000001100000000000000001000000000000000000000001000000000000000000000000000000000110000000000000000000000000000000000100000000000000000000000000001000000000000000000000100000001000000000000000000000000000000011000000000000001001001000000100000000000000000000000000000010000000000000000000000000000100010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000001100000000000000000000000000010000011000001000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001001000001000000000110000001000000000000000000000000000000000100000000000000000000000000100000000000100000000000000000000000000001000000000100000110000000000000000110000000000010000000000000000010000000000000001100000000000000011000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000010000011000000000000000000000000000000000100000000001100000000000000001000000000000000000000110000
